Unnamed: 0,reviewerName,overall,reviewText,reviewTime,day_diff,helpful_yes,helpful_no,total_vote,cleaned_reviewText,sentiment_scores,compound_score,processed_reviewText,compound,pos,neg,neu
3439,"Nighthawk Silvertip ""Nighthawk Chief""",5.0,"This was ordered as extra memory for my wif'e's tablet. Provides lots of extra space for storage, beyond the onboard RAM.",2014-06-29,162,0,0,0,ordered extra memory wifes tablet provides lots extra space storage beyond onboard ram,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,ordered extra wifes tablet provides lots extra space storage beyond onboard ram,0.0,0.0,0.0,1.0
3440,niklas bauer,5.0,Good micro SD card. I love SanDisk's products because they have a  good warranty policy. I would recommend this product.,2014-05-06,216,0,0,0,good micro sd card love sandisks products good warranty policy would recommend product,"{'neg': 0.0, 'neu': 0.419, 'pos': 0.581, 'compound': 0.91}",0.91,good micro love sandisks products good warranty policy would recommend product,0.91,0.641,0.0,0.359
3441,"Nikola Tesla ""Free Energy""",5.0,"Works as expected, no problems, second time I purchased this item, happy with purchase. Cheapest price I found for Sandisk.",2014-03-23,260,0,0,0,works expected problems second time purchased item happy purchase cheapest price found sandisk,"{'neg': 0.155, 'neu': 0.632, 'pos': 0.213, 'compound': 0.25}",0.25,works expected no problems second time purchased item happy purchase cheapest price found,0.7147,0.351,0.0,0.649
3442,Nilo Esparza,5.0,this small but big in memory will be the perfect gift for a samsung tablet.i am pretty sure she will love it.,2012-12-17,721,0,0,0,small big memory perfect gift samsung tableti pretty sure love,"{'neg': 0.0, 'neu': 0.235, 'pos': 0.765, 'compound': 0.946}",0.946,small big perfect gift tableti pretty sure love,0.946,0.845,0.0,0.155
3443,Ninja Ryan,5.0,"Awesome microSD card.. no issues and I have several of these and has performed well in my gopro, SG4 and Note 2.",2013-08-10,485,0,0,0,awesome microsd card issues several performed well gopro sg note,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.7351}",0.7351,awesome microsd no issues several performed well gopro sg note,0.6124,0.403,0.143,0.455
3444,Nitrousbird,5.0,"Works perfectly with my GoPro 3.  No issues with write times and works as expected.  No issues with losing anything stored or corruption, which is highly important for anything camera related.",2013-08-12,483,0,0,0,works perfectly gopro issues write times works expected issues losing anything stored corruption highly important anything camera related,"{'neg': 0.109, 'neu': 0.628, 'pos': 0.263, 'compound': 0.5709}",0.5709,works perfectly gopro no issues write times works expected no issues losing anything stored corruption highly important anything camera related,0.6221,0.304,0.158,0.538
3445,Niwi,5.0,I love this. I am using it to add additional storage space to my MB AIR together with the minidrive. I may not have comparable speed to an actual SSD but for audio files and photos it is good.,2013-03-22,626,0,0,0,love using add additional storage space mb air together minidrive may comparable speed actual ssd audio files photos good,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.7964}",0.7964,love using add additional storage space mb air together minidrive may not comparable actual ssd audio files photos good,0.7964,0.295,0.0,0.705
3446,nj,5.0,"there is a lot of fake memory being sold right now, this is legit, works, and is the stated capacity. It benchmarked as fast as my device is (~10 mb/sec) This is my devices limitation not the cards I'm sure it is faster in devices that support higher speeds.",2014-06-04,187,0,0,0,lot fake memory sold right legit works stated capacity benchmarked fast device mbsec devices limitation cards im sure faster devices support higher speeds,"{'neg': 0.181, 'neu': 0.648, 'pos': 0.171, 'compound': -0.0772}",-0.0772,lot fake sold right legit works stated capacity benchmarked fast device mbsec devices limitation not im sure faster devices support higher speeds,-0.5517,0.097,0.26,0.644
3447,njmalevoice,2.0,Used it for my Samsung Galaxy Tab 2 10.1 tablet.  Stopped working after about 10 months without warnings.  My tablet now recognizes as blank or un-formatted card; my computers won't even recognize it at all!  I am still trying to recover some priceless photos of my kids since my last backup of the card...,2013-12-07,366,0,0,0,used samsung galaxy tab tablet stopped working months without warnings tablet recognizes blank unformatted card computers wont even recognize still trying recover priceless photos kids since last backup card,"{'neg': 0.062, 'neu': 0.877, 'pos': 0.061, 'compound': -0.0031}",-0.0031,used tab tablet stopped working months without warnings tablet recognizes blank unformatted computers wont even recognize still trying recover priceless photos kids since last backup,-0.0031,0.07,0.071,0.859
3448,N. Kerr,5.0,"As soon as I learned that my Nokia Lumia 1520 would gladly accept 128Gb MicroSD card, I sought one out. The $119 promo price on Amazon had evaporated along with the stock of the rare cards! The price had skyrocketed to nearly $200, AND THEY WERE OUT OF STOCK!? I pined. I whined. Then, one day, in early May, there it was! Back on Amazon, for the awesome price point of $119! I pulled the trigger immediately! Well, apparently the cards were on backorder, but in was a short wait. Four days later, I had my card. After formatting it via the phone, ands changing all my phone settings to save everything to the card, I'm a happy camper. Read/write speeds are good, and the only really noticible lag is when taking photos, but that has a lot to do with my choosing to take photos with a 5Mp ""low rest"" version, and a corresponding 16Mp RAW version,, too. Other than that, this drive has allowed me to store >1Gb apps(games), (of which I have many), and tons of pics, and 1080p videos! I'd say, that if your phone accepts 128Gb cards, this is a no brainer!",2014-05-31,191,2,0,2,soon learned nokia lumia would gladly accept gb microsd card sought one promo price amazon evaporated along stock rare cards price skyrocketed nearly stock pined whined one day early may back amazon awesome price point pulled trigger immediately well apparently cards backorder short wait four days later card formatting via phone ands changing phone settings save everything card im happy camper readwrite speeds good really noticible lag taking photos lot choosing take photos mp low rest version corresponding mp raw version drive allowed store gb appsgames many tons pics p videos id say phone accepts gb cards brainer,"{'neg': 0.056, 'neu': 0.718, 'pos': 0.226, 'compound': 0.9585}",0.9585,soon learned nokia lumia would gladly accept microsd sought promo price amazon evaporated along stock rare price skyrocketed nearly stock pined whined day early may back amazon awesome price point pulled trigger immediately well apparently backorder short wait four days later formatting via ands changing settings save everything im happy camper readwrite speeds good really noticible lag taking photos lot choosing take photos mp low rest version corresponding mp raw version drive allowed store appsgames many tons pics p videos id say accepts no brainer,0.9503,0.251,0.083,0.666
3449,NLee the Engineer,5.0,"I have tested dozens of SDHC and micro-SDHC cards. One disturbing trend I noticed is that: the speed class rating for micro-SDHC is typically inflated. For example, a 'class-10' rating means the card must deliver a sequential write speed of at least 10MB/s. But somehow, a class-10 microSDHC cards is always slower than a class-10 SDHC card from the same manufacturer. Case in point: thePNY 32 GB microSDHC Card (P-SDU32G10-EFS2)claims to be 'class-10', yet it can only write at 8.6MB/s maximum, while the full-sizePNY P-SDHC16G10achieved 13.4MB/s according to CrystalDiskMark v3.01.ThisSanDisk Ultra 32 GB microSDHC Class 10 UHS-1 card (SDSDQUA-032G-U46A), however, proves to be the exception. It achieved a sequential write speed of over 10MB/s according to two different benchmark programs (11.8MB/s in ""CrystalDiskMark"", 10.6MB/s in ""H2testw v1.4""). This is faster than all my other microSDHC cards, including two 'class-10' cards fromPNYandPolaroid.A closer look at the file transfer speed using ""Flash Memory Toolkit"" revealed another nice surprise: For writing small files, this Sandisk Ultra microSDHC card performed just as well as its full-size counterpart, theSanDisk Ultra SDHC (SDSDU-032G-AFFP). In contrast, all my other class-10 microSDHC cards perform poorly while writing smaller files. See the benchmark results I uploaded to 'Customer Images' for details.When you use a memory card in a digital camera to record HD video, it needs to store a huge video file each session. That means its sequential write speed is most critical. When used in a tablet or a smart phone, however, the card's random write speed for small files is more important. That's why in such applications, the Sandisk microSDHC will perform faster than the PNY and Polaroid cards, even though they are also rated as 'class-10'.[Bottom Line]As of this writing, the Sandisk Ultra microSDHC card ia actually priced lower than other class-10 cards from PNY and Polaroid. This makes the Sandisk the best value - especially if you need honest class-10 performance across all platforms.[Side Notes]- Do not confuse this Sandisk Ultra card withSanDisk Mobile Ultra microSDHC (SDSDQY-032G-U46A). The latter is rated for class-6 only.- The size of this '32GB' card is 29.7GB according to my computer. This is actually normal because computer people count one Gig as ""2 to the power 30"", which is 7.3% larger than one billion. So 29.7GB translates to 31.9 billion bytes, which is '32GB' according to marketing people.[Update on Feb 4, 2013]1. Amazon combined the Sandisk Ultra 32GB and 64GB cards on the same product page. Please beware that your intended appliance must be compatible with 'SDXC' in order to used the 64GB version. My original review refers to the 32GB 'SDHC' version.2. There are two part numbers for the same card. If you start from the Amazon product page and select 'Retail Packaging', you'll see the part number of SDSDQUA-032G-U46A. But if you click on 'Frustration Free Package', the part number changes to SDSDQU-032G-AFFP-A.[Update on Oct 5, 2013]The Sandisk microSDHC card works great in my new Samsung Galaxy S3, without the need for reformat (the default format is FAT32)[Update on Dec 26, 2013]My old test results were limited by the card reader and USB 2.0 port used. I re-tested the Sandisk UHS1 micro card using theTranscend RDF5 Card Readerconnected to an USB 3.0 port. Here are the results from 'CrystalDiskMark 3.01 x64':- Sequential Read speed = 40.0MB/s (was 34.8MB/s when connected to USB 2.0 port)- Sequential Write speed = 13.1MB/s (was 12.6MB/s when connected to USB 2.0 port)",2012-09-26,803,1428,77,1505,tested dozens sdhc microsdhc cards one disturbing trend noticed speed class rating microsdhc typically inflated example class rating means card must deliver sequential write speed least mbs somehow class microsdhc cards always slower class sdhc card manufacturer case point thepny gb microsdhc card psdugefsclaims class yet write mbs maximum fullsizepny psdhcgachieved mbs according crystaldiskmark vthissandisk ultra gb microsdhc class uhs card sdsdquagua however proves exception achieved sequential write speed mbs according two different benchmark programs mbs crystaldiskmark mbs htestw v faster microsdhc cards including two class cards frompnyandpolaroida closer look file transfer speed using flash memory toolkit revealed another nice surprise writing small files sandisk ultra microsdhc card performed well fullsize counterpart thesandisk ultra sdhc sdsdugaffp contrast class microsdhc cards perform poorly writing smaller files see benchmark results uploaded customer images detailswhen use memory card digital camera record hd video needs store huge video file session means sequential write speed critical used tablet smart phone however cards random write speed small files important thats applications sandisk microsdhc perform faster pny polaroid cards even though also rated classbottom lineas writing sandisk ultra microsdhc card ia actually priced lower class cards pny polaroid makes sandisk best value especially need honest class performance across platformsside notes confuse sandisk ultra card withsandisk mobile ultra microsdhc sdsdqygua latter rated class size gb card gb according computer actually normal computer people count one gig power larger one billion gb translates billion bytes gb according marketing peopleupdate feb amazon combined sandisk ultra gb gb cards product page please beware intended appliance must compatible sdxc order used gb version original review refers gb sdhc version two part numbers card start amazon product page select retail packaging youll see part number sdsdquagua click frustration free package part number changes sdsdqugaffpaupdate oct sandisk microsdhc card works great new samsung galaxy without need reformat default format fatupdate dec old test results limited card reader usb port used retested sandisk uhs micro card using thetranscend rdf card readerconnected usb port results crystaldiskmark x sequential read speed mbs mbs connected usb port sequential write speed mbs mbs connected usb port,"{'neg': 0.039, 'neu': 0.851, 'pos': 0.11, 'compound': 0.9728}",0.9728,tested dozens sdhc microsdhc disturbing trend noticed rating microsdhc typically inflated example rating means must deliver sequential write least somehow microsdhc always slower sdhc manufacturer case point thepny microsdhc psdugefsclaims yet write maximum fullsizepny psdhcgachieved according crystaldiskmark vthissandisk ultra microsdhc uhs sdsdquagua however proves exception achieved sequential write according two different benchmark programs crystaldiskmark htestw v faster microsdhc including two frompnyandpolaroida closer look file transfer using flash toolkit revealed another nice surprise writing small files ultra microsdhc performed well fullsize counterpart thesandisk ultra sdhc sdsdugaffp contrast microsdhc perform poorly writing smaller files see benchmark results uploaded customer images detailswhen use digital camera record hd video needs store huge video file session means sequential write critical used tablet smart however random write small files important thats applications microsdhc perform faster pny polaroid even though also rated classbottom lineas writing ultra microsdhc ia actually priced lower pny polaroid makes best value especially need honest performance across platformsside notes not confuse ultra withsandisk mobile ultra microsdhc sdsdqygua latter rated size according actually normal people count gig power larger billion translates billion bytes according marketing peopleupdate feb amazon combined ultra product page please beware intended appliance must compatible sdxc order used version original review refers sdhc version two part numbers start amazon product page select retail packaging youll see part number sdsdquagua click frustration free package part number changes sdsdqugaffpaupdate oct microsdhc works great new without need reformat default fatupdate dec old test results limited reader usb port used retested uhs micro using thetranscend rdf readerconnected usb port results crystaldiskmark x sequential read connected usb port sequential write connected usb port,0.9772,0.145,0.043,0.812
